jd, h2o, co2, dust
2455499.593018 0.0006943310511509977 0.0005078909643468633 0.0005078909643468633
2455499.6346841 0.0009176372487117159 0.0005074017834334953 0.0005074017834334953
2455499.6763502 0.0008657241944331108 0.0006140653303594112 0.0006140653303594112
2455499.7180164 0.0009599030299828133 0.000661782405490968 0.000661782405490968
2455499.7268693 0.0006765343489938962 0.00036640138350326384 0.00036640138350326384
2455499.7707336 0.0 0.0 0.0
2455499.8123998 0.0013131043226873005 0.000682318639581757 0.000682318639581757
2455499.8540671 0.0011587087797988176 0.0010727158025848555 0.0010727158025848555
2455499.8957333 0.0013824120285974902 0.0011710700092237368 0.0011710700092237368
2455499.9374006 0.0014229528584248487 0.0014392228610188788 0.0014392228610188788
2455499.9790666 0.0014385371341774683 0.0014026393111292656 0.0014026393111292656
2455500.0513595 0.0 0.0 0.0
2455500.0930256 0.0011552575262825714 0.0009604791513401132 0.0009604791513401132
2455500.1346917 0.0011459796304969466 0.0009649469594677902 0.0009649469594677902
2455500.1763578 0.0011260041842444904 0.0007153626975395199 0.0007153626975395199
2455500.218024 0.0010032872250426237 0.0006820674132756999 0.0006820674132756999
2455500.259689 0.0010582412855304109 0.0006048753125049844 0.0006048753125049844
2455500.3013551 0.0009724580464847963 0.0006759246071417474 0.0006759246071417474
2455500.3430213 0.0010157741305520933 0.0008041665228036093 0.0008041665228036093
2455500.3846874 0.0008782707294356538 0.0009717562382082257 0.0009717562382082257
2455500.4680199 0.0014150377877178546 0.0012859578504582922 0.0012859578504582922
2455500.5096847 0.001679521835363186 0.0014247514922630484 0.0014247514922630484
2455500.5513509 0.0018952113008312826 0.0014017455876971269 0.0014017455876971269
2455500.593017 0.0021503022524979793 0.0013723774022999552 0.0013723774022999552
2455500.6346833 0.0017825268774758667 0.0014402009512351451 0.0014402009512351451
2455500.6763493 0.0015880859858987849 0.001182593607364994 0.001182593607364994
2455500.7180155 0.0015506712697059923 0.0010528866298028267 0.0010528866298028267
2455500.7268674 0.001562189895802646 0.0009632470163854814 0.0009632470163854814
2455500.7707316 0.0014872316450745247 0.0008145390826898771 0.0008145390826898771
2455500.8123978 0.001409385275624815 0.0006857417334326847 0.0006857417334326847
2455500.8540651 0.0013504664674290384 0.0006802468435036067 0.0006802468435036067
2455500.8957312 0.0014087893443221013 0.0007933299130505119 0.0007933299130505119
2455500.9373985 0.0013977181148180434 0.0006507288568635649 0.0006507288568635649
2455500.9790647 0.0011302371590133121 0.0006225290686062357 0.0006225290686062357
2455501.0513576 0.0 0.0 0.0
2455501.0930236 0.0010623722825179743 0.000608674795481319 0.000608674795481319
2455501.1346897 0.0008544781162790938 0.0006424286874764336 0.0006424286874764336
2455501.1763559 0.0009697067516894674 0.0008688388589505769 0.0008688388589505769
2455501.2180219 0.0011381186302476063 0.001162246609000515 0.001162246609000515
2455501.2596871 0.0014839851166044277 0.001351925831862761 0.001351925831862761
2455501.3013533 0.0019693766634871386 0.0019057758470149818 0.0019057758470149818
2455501.3430193 0.002287348659217747 0.002039191050839157 0.002039191050839157
2455501.3846855 0.0022594648800520114 0.002195257333438162 0.002195257333438162
2455501.4680178 0.0025110079952586 0.0020434253199526514 0.0020434253199526514
2455501.5096828 0.0025061360054195766 0.0019117071453057255 0.0019117071453057255
2455501.5513489 0.0023349164476349385 0.0016485305160626516 0.0016485305160626516
2455501.5930151 0.0020307264220460718 0.0013068318574865406 0.0013068318574865406
2455501.6346814 0.0 0.0 0.0
2455501.6763474 0.0017913837602380979 0.001028251163280851 0.001028251163280851
2455501.7180135 0.001657064951666195 0.000963857888566827 0.000963857888566827
2455501.7268665 0.0018315778430508605 0.00088113838512018 0.00088113838512018
2455501.7707307 0.0015816191927592283 0.0008411080257643897 0.0008411080257643897
2455501.812397 0.0019883672953761207 0.0007103615225012923 0.0007103615225012923
2455501.8540643 0.001495547360813003 0.0008197472645209385 0.0008197472645209385
2455501.8957303 0.0014916869194522787 0.0008446845326057744 0.0008446845326057744
2455501.9373976 0.0018490834953633344 0.0009428682985632681 0.0009428682985632681
2455501.9790639 0.0015779338401205908 0.0010925775612470397 0.0010925775612470397
2455502.0513566 0.0 0.0 0.0
2455502.0930227 0.0022156927913405153 0.001498031115197153 0.001498031115197153
2455502.1346889 0.0023707909595105776 0.0018070357760768582 0.0018070357760768582
2455502.176355 0.0025611557367636096 0.002156939963262992 0.002156939963262992
2455502.2180211 0.0026094618648959053 0.0024536572117834676 0.0024536572117834676
2455502.2596861 0.0030810141783828835 0.0024636183090526445 0.0024636183090526445
2455502.3013522 0.003060701733327264 0.0024909299411716313 0.0024909299411716313
2455502.3430184 0.002945647292093241 0.0019994393752616876 0.0019994393752616876
2455502.3846845 0.002283422385056739 0.0016807029949060246 0.0016807029949060246
2455502.4263507 0.0022833659119695132 0.0013617897970765575 0.0013617897970765575
2455502.4680168 0.002239134899957991 0.0014010212975100174 0.0014010212975100174
2455502.5096818 0.001943236822288898 0.0012594433795605942 0.0012594433795605942
2455502.551348 0.0020251630282632133 0.001209081851590425 0.001209081851590425
2455502.5930141 0.0020998265135025217 0.0013075495948333274 0.0013075495948333274
2455502.6346803 0.0022519577388432498 0.001581282260659715 0.001581282260659715
2455502.6763463 0.002166618155578325 0.002137935467711088 0.002137935467711088
2455502.7180124 0.0028425749606383814 0.002334159306680381 0.002334159306680381
2455502.7268655 0.0031986191862867336 0.0022851373048473505 0.0022851373048473505
2455502.7707298 0.0034638653079031626 0.0023218520787902535 0.0023218520787902535
2455502.812396 0.003797159276450174 0.0027412424193791764 0.0027412424193791764
2455502.8540633 0.004363905630721969 0.002678210836306309 0.002678210836306309
2455502.8957294 0.004071544326657179 0.0027975423815457963 0.0027975423815457963
2455502.9373968 0.00399368721063402 0.0023242950090227236 0.0023242950090227236
2455502.9790629 0.0038150130500661703 0.002221501010375289 0.002221501010375289
2455503.3013548 0.0 0.0 0.0
2455503.3430208 0.0024586570735381417 0.0011280687192240025 0.0011280687192240025
2455503.384687 0.0025586744386777043 0.0011118640289818676 0.0011118640289818676
2455503.4263531 0.002586213059587097 0.0011554227180248348 0.0011554227180248348
2455503.4680191 0.002815829433025779 0.0015785942741405237 0.0015785942741405237
2455503.5096843 0.0 0.0 0.0
2455503.5513504 0.0040804977030780695 0.0034069289372362665 0.0034069289372362665
2455503.5930166 0.004880935956688818 0.004086442748160516 0.004086442748160516
2455503.6346827 0.0 0.0 0.0
2455503.6763488 0.006266845458469232 0.00503275101115482 0.00503275101115482
2455503.7180149 0.0064417034738632984 0.005034633718208478 0.005034633718208478
2455503.7268645 0.0068373023648320135 0.004792364858764221 0.004792364858764221
2455503.7707287 0.006658995880603325 0.004928839556730888 0.004928839556730888
2455503.812395 0.0 0.0 0.0
2455503.8540623 0.005854392913212999 0.0038229599137288863 0.0038229599137288863
2455503.8957283 0.005566674320290247 0.0034801840051749337 0.0034801840051749337
2455503.9373956 0.005113983948926534 0.0031870062273031924 0.0031870062273031924
2455503.9790619 0.0044619154145006034 0.002836869452190471 0.002836869452190471
2455504.3360915 0.0 0.0 0.0
2455504.4194249 0.0 0.0 0.0
2455505.6266225 0.004566815924971637 0.0030272940235352127 0.0030272940235352127
2455505.6474559 0.004503826442923921 0.003004449523024774 0.003004449523024774
2455505.6682897 0.00443428400619195 0.0028054076780559783 0.0028054076780559783
2455505.6891233 0.004347677365162341 0.0027331936672256693 0.0027331936672256693
2455505.7099558 0.0038736471975304456 0.0028688175204301314 0.0028688175204301314
2455505.7307894 0.004253144478348045 0.0029440317868734195 0.0029440317868734195
2455505.7516231 0.0047362381082994955 0.002992677468494184 0.002992677468494184
2455505.7724555 0.004730292984191524 0.003433573232389309 0.003433573232389309
2455505.7932891 0.0050958172087972285 0.0037899143004955145 0.0037899143004955145
2455505.8141228 0.0 0.0 0.0
2455505.8349564 0.006566588720431762 0.0045711039943628845 0.0045711039943628845
2455505.855789 0.006971750733101977 0.0054582971759469 0.0054582971759469
2455505.8766226 0.007342385270543904 0.005696138772325933 0.005696138772325933
2455505.8974562 0.0075565022118101385 0.006004079021882981 0.006004079021882981
2455505.9182887 0.008264138152584964 0.006084840056311128 0.006084840056311128
2455505.9391222 0.008192919659919501 0.006470506814598767 0.006470506814598767
2455505.9599559 0.00825328569329788 0.006999463484411152 0.006999463484411152
2455505.9807896 0.008530292299343677 0.007073662079989599 0.007073662079989599
2455506.001622 0.008478861604704548 0.0068101352862847825 0.0068101352862847825
2455506.0224557 0.008031670151650976 0.006478667736755399 0.006478667736755399
2455506.0432893 0.007672089964342728 0.0062682508823239886 0.0062682508823239886
2455506.0641218 0.007347064435717314 0.005583052908007181 0.005583052908007181
2455506.0849553 0.007119498969503196 0.005249335138135508 0.005249335138135508
2455506.105789 0.006732740790071849 0.005038599237929589 0.005038599237929589
2455506.1266226 0.0062419268360025155 0.004693819600782368 0.004693819600782368
2455506.1474552 0.005989098966628337 0.004324665243555086 0.004324665243555086
2455506.1682888 0.005589089055169651 0.0038484757057113276 0.0038484757057113276
2455506.1891225 0.004801642724122664 0.003770754713992692 0.003770754713992692
2455506.2099561 0.004729196328692864 0.003500451761123514 0.003500451761123514
2455506.2307887 0.004365423367489686 0.003175582434682626 0.003175582434682626
2455506.2516223 0.004085910233626614 0.0028923955690902197 0.0028923955690902197
2455506.2724559 0.0035954973961510326 0.002874159779167218 0.002874159779167218
2455506.2932883 0.003341518319611478 0.00252592953163173 0.00252592953163173
2455506.3141219 0.0033840371629191898 0.002473326952910654 0.002473326952910654
2455506.3349556 0.003163239656873672 0.0021758908671660167 0.0021758908671660167
2455506.3557892 0.0028628003931413194 0.002118224749579305 0.002118224749579305
2455506.3766219 0.002853250982555291 0.0020037794750152635 0.0020037794750152635
2455506.3974555 0.0027327384293424142 0.001953689097898752 0.001953689097898752
2455506.4182892 0.002773926391159428 0.0018608776113271544 0.0018608776113271544
2455506.4391216 0.0025596910058565754 0.0019444695191864684 0.0019444695191864684
2455506.4599554 0.002451360222798256 0.002113382784050941 0.002113382784050941
2455506.480789 0.002444347339400572 0.0020089687062697747 0.0020089687062697747
2455506.5016225 0.0 0.0 0.0
2455506.522455 0.0 0.0 0.0
2455506.5432886 0.0027937469192431553 0.002252206856171564 0.002252206856171564
2455506.5641223 0.0029151001362802114 0.002172169209148586 0.002172169209148586
2455506.5849547 0.0035223600931465573 0.002369977647600952 0.002369977647600952
2455506.6057884 0.003014500748737644 0.0024574713519282775 0.0024574713519282775
2455506.626622 0.003132072868916191 0.0023179611768690393 0.0023179611768690393
2455506.6474556 0.003149007091838918 0.002355246650333672 0.002355246650333672
2455506.6682881 0.0032722766632621676 0.0024474840943407633 0.0024474840943407633
2455506.6891217 0.002811785454100255 0.002626112899716916 0.002626112899716916
2455506.7099554 0.00318698870555871 0.0028786369694121646 0.0028786369694121646
2455506.7307879 0.003504062015318431 0.0029644299253294404 0.0029644299253294404
2455506.7516215 0.0035478372146785027 0.0030503365356692553 0.0030503365356692553
2455506.7724551 0.004050089984691627 0.003045259939909629 0.003045259939909629
2455506.7932889 0.0042746261092118905 0.003295070053668132 0.003295070053668132
2455506.8141213 0.004043091612328046 0.003540264738821172 0.003540264738821172
2455506.8349549 0.003871571917740775 0.0036785402648767717 0.0036785402648767717
2455506.8557886 0.004712621702308903 0.0033878330671576655 0.0033878330671576655
2455506.876621 0.004369241115940566 0.0033491516220874756 0.0033491516220874756
2455506.8974547 0.004250955147457332 0.003221196323492903 0.003221196323492903
2455506.9182883 0.0036878194200599414 0.0029573656302506815 0.0029573656302506815
2455506.939122 0.0034731503284796766 0.002920079415756513 0.002920079415756513
2455506.9599544 0.0033069012738285333 0.002468161809146141 0.002468161809146141
2455506.9807882 0.0030879271832187937 0.002272819364356581 0.002272819364356581
2455507.0016218 0.003422788899379836 0.002050456535933088 0.002050456535933088
2455507.0224542 0.003122229652318566 0.001975722231182016 0.001975722231182016
2455507.0432879 0.0030112223701105113 0.0018617168587723686 0.0018617168587723686
2455507.0641215 0.0028174807176417024 0.0017163807194766991 0.0017163807194766991
2455507.0849552 0.0025959243024316543 0.0015827249873818089 0.0015827249873818089
2455507.1907528 0.0 0.0 0.0
2455507.2004753 0.0 0.0 0.0
2455507.2115866 0.0 0.0 0.0
2455507.2213089 0.0 0.0 0.0
2455507.2324201 0.0 0.0 0.0
2455507.2421426 0.0 0.0 0.0
2455507.2532527 0.0 0.0 0.0
2455507.262975 0.0 0.0 0.0
2455507.2740862 0.0 0.0 0.0
2455507.2838087 0.0 0.0 0.0
2455507.2949199 0.0 0.0 0.0
2455507.3046377 0.0 0.0 0.0
2455507.3157525 0.0 0.0 0.0
2455507.3254749 0.0 0.0 0.0
2455507.3365861 0.0 0.0 0.0
2455507.3463085 0.0 0.0 0.0
2455507.3574198 0.0 0.0 0.0
2455507.3671422 0.0 0.0 0.0
2455507.3782533 0.0 0.0 0.0
2455507.3879747 0.0 0.0 0.0
2455507.3990858 0.0 0.0 0.0
2455507.4088081 0.0 0.0 0.0
2455507.4199194 0.0 0.0 0.0
2455507.4296372 0.0 0.0 0.0
2455507.4407533 0.0 0.0 0.0
2455507.4504745 0.0 0.0 0.0
2455507.4615857 0.0 0.0 0.0
2455507.4713081 0.0 0.0 0.0
2455507.4824193 0.0 0.0 0.0
2455507.4921416 0.0 0.0 0.0
2455507.503253 0.0016099291524111295 0.0011509710346452337 0.0011509710346452337
2455507.5129742 0.003722004183814049 0.0021178444216007845 0.0021178444216007845
2455507.5240855 0.003461767126935833 0.002347985557340742 0.002347985557340742
2455507.5338078 0.0033988474273990202 0.002170632525284178 0.002170632525284178
2455507.5449191 0.003669514242145123 0.0021187393128742115 0.0021187393128742115
2455507.5546369 0.003208619403927058 0.0019476446761227586 0.0019476446761227586
2455507.5657527 0.003156006766468842 0.001970441070658913 0.001970441070658913
2455507.5754739 0.003022805990343345 0.0017962089743307585 0.0017962089743307585
2455507.5865853 0.0 0.0 0.0
2455507.5963076 0.002654709551723974 0.0018800134022900394 0.0018800134022900394
2455507.6074187 0.002823036788868569 0.0017623451354679262 0.0017623451354679262
2455507.6171411 0.0024606591260467967 0.001734892074148049 0.001734892074148049
2455507.6282526 0.0022903874642859956 0.001616506962802666 0.001616506962802666
2455507.6379737 0.002383071985538918 0.0015127062333854806 0.0015127062333854806
2455507.649085 0.002445301175967025 0.0014982938742845603 0.0014982938742845603
2455507.6588073 0.002455765479970348 0.0013831399239707574 0.0013831399239707574
2455507.6699186 0.0021183722757459173 0.0014711617331367769 0.0014711617331367769
2455507.6796363 0.0020728525251091506 0.0014896967117557953 0.0014896967117557953
2455507.6907523 0.0023637490332240507 0.0013464064507553255 0.0013464064507553255
2455507.7004747 0.002010412319302495 0.0012892286467103909 0.0012892286467103909
2455507.7115847 0.0020061292803628316 0.00127439314129861 0.00127439314129861
2455507.7213071 0.0019385191213814117 0.0012874169180920642 0.0012874169180920642
2455507.7324184 0.0018937089345329907 0.0012135224154466685 0.0012135224154466685
2455507.7421408 0.001903227904674476 0.0012746639948494514 0.0012746639948494514
2455507.753252 0.0016892312286379127 0.0012016581899569753 0.0012016581899569753
2455507.7629744 0.0019932848563582566 0.0011625638659264158 0.0011625638659264158
2455507.7740846 0.001879169391460762 0.0010995924251679936 0.0010995924251679936
2455507.7838068 0.00178531996199525 0.0012211213279065636 0.0012211213279065636
2455507.7949182 0.0015533949631198354 0.0010795492572540134 0.0010795492572540134
2455507.8046359 0.00170375695963387 0.0011736593612036105 0.0011736593612036105
2455507.8192252 0.0 0.0 0.0
2455507.8289476 0.0 0.0 0.0
2455507.8400589 0.0 0.0 0.0
2455507.8497813 0.0 0.0 0.0
2455507.8608925 0.001643001028783895 0.0009402339463760751 0.0009402339463760751
2455507.8706149 0.0016394561888324558 0.0008909074231073815 0.0008909074231073815
2455507.881725 0.0014596973762920533 0.000780364936671154 0.000780364936671154
2455507.8914474 0.0015587661828679786 0.0008609629983403642 0.0008609629983403642
2455507.9025586 0.0013846924491451073 0.000840555098446497 0.000840555098446497
2455507.912281 0.001649731988003334 0.0006975405661919981 0.0006975405661919981
2455507.9233923 0.0014014948509248652 0.0006371335520388197 0.0006371335520388197
2455507.93311 0.0014413562315076444 0.0007233775530140584 0.0007233775530140584
2455507.9442248 0.0015939917116203118 0.0007429926424433632 0.0007429926424433632
2455507.9539472 0.0014998362140557298 0.0005657628279600895 0.0005657628279600895
2455507.9650584 0.0013736613086168747 0.0006320164082941363 0.0006320164082941363
2455507.9747808 0.001403741280237731 0.0005341004384081358 0.0005341004384081358
2455507.985892 0.0014683938292974702 0.0006471161298653965 0.0006471161298653965
2455507.9956144 0.0013495209992218497 0.0005045646729469405 0.0005045646729469405
2455508.0067256 0.0012693854732392304 0.0005904451233693352 0.0005904451233693352
2455508.0164469 0.0012186011318268183 0.0007761682333944287 0.0007761682333944287
2455508.0275582 0.0010491757288051302 0.0006378253821768389 0.0006378253821768389
2455508.0372806 0.0015301629820106432 0.0006776659197303118 0.0006776659197303118
2455508.0483918 0.0011120316058447425 0.0007136438778085097 0.0007136438778085097
2455508.0581095 0.0 0.0 0.0
2455508.0692255 0.0011884995337502178 0.000787907569608486 0.000787907569608486
2455508.0789467 0.001403066695186904 0.001019976318721569 0.001019976318721569
2455508.0900579 0.0015140000402094045 0.0009921175837455528 0.0009921175837455528
2455508.0997803 0.0013857047699507312 0.0012333681703797712 0.0012333681703797712
2455508.1108916 0.0016618175435754365 0.001190572728304354 0.001190572728304354
2455508.1206139 0.001638211088792095 0.001322490532598205 0.001322490532598205
2455508.1317252 0.001073827319989387 0.0006417559636498595 0.0006417559636498595
2455508.1414465 0.0017871189153134438 0.0015826250426889917 0.0015826250426889917
2455508.1525578 0.0019635750239928307 0.0017670805669457823 0.0017670805669457823
2455508.1622801 0.002190928702264656 0.0018434810927851555 0.0018434810927851555
2455508.1733914 0.0020175027100555257 0.0021111639291909803 0.0021111639291909803
2455508.1831091 0.0021119496438708704 0.0019811296920880616 0.0019811296920880616
2455508.1942249 0.0021807579570996905 0.002135113142019599 0.002135113142019599
2455508.2039462 0.0025305165634214428 0.002176880700014724 0.002176880700014724
2455508.2150575 0.0023538858862201875 0.002323447367368255 0.002323447367368255
2455508.2247799 0.0023540528136970326 0.0024056610189480353 0.0024056610189480353
2455508.2358911 0.0026308383317869 0.002462762154900802 0.002462762154900802
2455508.2456135 0.0029640044748776664 0.0024295445239027706 0.0024295445239027706
2455508.2567248 0.0026933593191933738 0.0025238997608870183 0.0025238997608870183
2455508.2664461 0.0027406012280466194 0.002518052987066519 0.002518052987066519
2455508.2775572 0.0028284175938192418 0.0026130521674698633 0.0026130521674698633
2455508.2872796 0.002918695418485976 0.0026047447838672103 0.0026047447838672103
